Country Name,Region,Income Group,Happiness Score,Year,SP.POP.DPND,GC.XPN.TOTL.GD.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS
Morocco,Middle East & North Africa,Lower middle income,5.151,2016,51.810069677186604,25.76090813857142,103345296966.607,1.12597745123138,22.367814799138497,0.7263175384323258,15.0,24.3,35276786,446550.0,12.880708003063512,80.6204670867705,9.30000019073486
Morocco,Middle East & North Africa,Lower middle income,5.2350001335144,2017,51.8877975419812,13.106368247295393,109708728848.535,4.08750681721838,23.0790644570614,2.19466023611841,14.4,23.3,35739580,446550.0,6.373408179228018,83.7322968088878,15.379300117492699
Moldova,Europe & Central Asia,Lower middle income,5.8889999999999985,2015,34.5265992338197,33.918627571174895,6512885830.43282,-0.400000129510545,-8.37520671657297,3.6000021853998194,11.9,16.0,3554108,33850.0,19.5046223753708,116.668180449161,3.6942000389099103
Moldova,Europe & Central Asia,Lower middle income,5.897,2016,35.213891580047296,31.3266656371494,6795731286.20042,4.499999965616889,-4.947759064688589,2.80000099822631,11.7,15.7,3551954,33850.0,19.2955828620783,114.40582443346099,4.18499994277954
Moldova,Europe & Central Asia,Lower middle income,5.837999820709231,2017,36.24613542284379,31.8852290033185,8128493432.07741,4.499999899796951,14.06896628347318,3.78265851653025,11.6,15.5,3549750,33850.0,20.7499551104283,90.94293027220785,4.09759998321533
Madagascar,Sub-Saharan Africa,Low income,3.681,2015,80.10694303278359,16.095473640154356,9744243531.20119,3.1166147142309906,9.590003895185038,5.218796856232305,19.4,47.8,24234088,587295.0,15.968009034510498,67.5947805180729,5.029224991798399
Madagascar,Sub-Saharan Africa,Low income,3.695,2016,79.11943456093941,16.8631950311951,10001193315.1966,4.17999023566718,12.5301689343236,4.196214660147098,18.9,45.9,24894551,587295.0,15.794756252944413,69.256037031129,1.36699998378754
Madagascar,Sub-Saharan Africa,Low income,3.64400005340576,2017,78.2503620997646,17.381392803189584,11499803806.5729,4.170794765865129,11.5,4.844105551947328,18.4,44.2,25570895,587295.0,17.717523008111915,74.453825304012,13.39870023727415
Mexico,Latin America & Caribbean,Upper middle income,7.187,2015,51.4100081513511,21.6306984045454,1170564619927.69,3.2879915993309394,22.1062130919055,3.03373239161135,7.6,14.8,125890949,1964380.0,12.7966219623318,71.1663144806972,4.31269979476929
Mexico,Latin America & Caribbean,Upper middle income,6.778,2016,50.912549922466795,20.9779938876108,1077779580638.77,2.89785956923329,22.357104459356798,1.4970545145170502,7.6,14.1,127540423,1964375.0,13.5432897234284,76.1818143286797,3.8589999675750697
Mexico,Latin America & Caribbean,Upper middle income,6.57800006866455,2017,50.4322984534645,21.889419377476447,1150887823404.18,2.04146963714406,22.648400831911502,2.89877779973207,7.6,13.4,129163276,1964375.0,12.363918853578701,77.5378525985025,3.41960000991821
Mali,Sub-Saharan Africa,Low income,3.995,2015,101.87162175514901,12.2766220643715,13099495529.7113,5.96258159051517,5.208663747069849,5.218796856232305,36.8,113.7,17467905,1240190.0,14.0951092407889,63.6396414552076,7.729199886322019
Mali,Sub-Saharan Africa,Low income,4.073,2016,101.46005283574199,12.319895522876001,14010787737.8424,5.79999999505212,5.895452831960441,4.196214660147098,36.1,109.6,17994837,1240190.0,15.4022765734901,63.789650963442796,1.36699998378754
Mali,Sub-Saharan Africa,Low income,4.19000005722046,2017,100.90257818030099,12.501632494573698,15334336143.644,5.40000010323682,6.45880999065945,4.844105551947328,35.4,106.0,18541980,1240190.0,15.876031372040801,61.80884566816871,13.39870023727415
Malta,Middle East & North Africa,High income,6.3020000000000005,2015,48.765560027276,37.4877526535406,10554669617.5194,9.62164806447043,33.5508187881644,2.707952341241641,4.5,6.6,445053,320.0,25.665794180030797,272.398382205559,5.39109992980957
Malta,Middle East & North Africa,High income,6.488,2016,50.0299825376429,36.248522810642704,11274020600.9269,5.23058494709528,36.600329818840706,1.6316360970741206,4.5,6.5,455356,320.0,26.2558077705463,264.621341684046,2.8767004042863853
Malta,Middle East & North Africa,High income,6.52699995040894,2017,51.179761773249204,4.0986390395129595,12518134319.0893,6.42248931445086,39.691129924113795,1.6507465472951117,4.4,6.4,465292,320.0,0.066983605823316,249.19796900507703,4.56720018386841
Myanmar,East Asia & Pacific,Lower middle income,4.307,2015,49.6911137321726,17.0248043124316,59687410896.5734,6.992840290251349,31.770219441529104,9.899999446816391,25.3,52.4,52403669,676590.0,6.0060294299883905,47.360003353383505,0.765900015830994
Myanmar,East Asia & Pacific,Lower middle income,4.395,2016,48.996487461710394,16.029994323038498,63256184700.2223,5.862472915173639,30.020580478183497,9.30696688774455,24.7,50.5,52885223,676590.0,6.40610374136145,36.9632383844972,4.02377498149872
Myanmar,East Asia & Pacific,Lower middle income,4.54500007629395,2017,48.2859704401668,16.7509807954022,67068745521.3823,6.75862882426273,28.7425701539709,10.2570094745969,24.1,48.6,53370609,676590.0,6.0170693443834695,47.9531673593019,1.55110001564026
Montenegro,Europe & Central Asia,Upper middle income,5.192,2015,47.8240725340835,28.117221337959442,4052913385.8267703,3.4000000000002797,1.65581615274488,5.961918207514731,2.7,4.1,622159,13810.0,17.368119096423154,102.68897735183201,17.543800354003903
Montenegro,Europe & Central Asia,Upper middle income,5.1610000000000005,2016,48.286478165762,28.36930108799399,4374130530.97345,2.8999999999997597,3.6218070139855896,-4.10646780883577,2.5,3.8,622303,13810.0,17.201812179425037,103.672866466003,17.723300933837898
Montenegro,Europe & Central Asia,Upper middle income,5.23699998855591,2017,48.986010220078704,25.47321094749868,4844592066.71174,4.700000000000331,7.073379000351469,34.2329568848451,2.3,3.5,622471,13810.0,16.226927540422203,105.55496499143699,16.071100234985398
Mongolia,East Asia & Pacific,Lower middle income,4.874,2015,48.510740409262,24.0446421620803,11749620619.5962,2.37983580688481,27.4168228139373,2.6499216008005497,10.0,18.8,2976877,1564120.0,11.762814075849901,90.2870128781809,4.860700130462651
Mongolia,East Asia & Pacific,Lower middle income,4.907,2016,49.8154893898358,27.3853749483263,11186734674.3847,1.1683934561722,30.5252543491717,-0.798129340622083,9.6,18.0,3027398,1564120.0,11.3455301801396,95.6114094813076,7.23509979248047
Mongolia,East Asia & Pacific,Lower middle income,4.95499992370605,2017,50.8262312800271,15.5051621497348,11433635875.9316,5.30166847047178,37.3500473770801,20.060297258949,9.1,17.2,3075647,1564120.0,10.128064936119333,117.142494995184,6.35939979553223
Mozambique,Sub-Saharan Africa,Low income,4.971,2015,93.5423068830888,16.095473640154356,14798413628.4625,6.593985956795441,5.55190265857041,8.995161117012419,28.1,78.6,28010691,799380.0,21.9134712787083,104.206039545833,3.42639994621277
Mozambique,Sub-Saharan Africa,Low income,4.5500001907348615,2017,92.11742377958059,18.4094804894694,12645508633.7664,3.73695824073801,5.56672902296314,0.348282420672746,26.9,72.4,29668834,786380.0,23.1829744075243,113.39203916152799,13.39870023727415
Mauritania,Sub-Saharan Africa,Lower middle income,4.436,2015,76.4891481949105,26.0469261298067,4844223106.95469,1.3999999969574801,19.611948561912,5.507907531893413,35.1,84.1,4182341,1030700.0,21.1512856950324,109.36489199123301,5.558599948883055
Mauritania,Sub-Saharan Africa,Lower middle income,4.2010000000000005,2016,76.1267189789361,21.077197244618002,4739298730.42216,2.00000000023441,21.4413018291226,4.142159387197157,34.5,81.5,4301018,1030700.0,13.489384413798817,100.52841029597201,4.739756402296899
Mauritania,Sub-Saharan Africa,Lower middle income,4.29199981689453,2017,75.642010389468,28.9841078178669,5024708655.99147,3.50000000603275,22.7029939728159,2.3303244124747238,33.8,79.0,4420184,1030700.0,23.236696233425494,111.03985837028699,14.07290382738466
Mauritius,Sub-Saharan Africa,Upper middle income,5.477,2015,41.5514542992188,11.6981631791711,11692287066.381,3.55305824881754,10.3627044131029,0.051595956753189,8.9,14.4,1262605,2040.0,8.99395695949919,107.636871085869,7.40959978103638
Mauritius,Sub-Saharan Africa,Upper middle income,5.648,2016,41.5419722645743,23.7491651811898,12232463655.5727,3.8379524259992897,10.996515358872001,0.31879233960762604,8.4,13.8,1263473,2040.0,18.128413510747198,98.4299564132347,6.813499927520749
Mauritius,Sub-Saharan Africa,Upper middle income,5.62900018692017,2017,41.5084606553231,22.970655058203697,13266427697.2513,3.8184693650516803,10.049076938211199,1.50945159707456,7.9,13.1,1264613,2040.0,18.536978252030302,97.59752538556549,6.75220012664795
Malawi,Sub-Saharan Africa,Low income,4.292,2015,91.0482220018244,18.6729778877219,6373212640.84604,2.79999999900333,4.60862013495833,2.9343450134677203,24.1,61.7,17573607,118480.0,15.242195365973199,64.9112746043301,5.029224991798399
Malawi,Sub-Saharan Africa,Low income,4.1560000000000015,2016,89.65382227681759,17.9497960522711,5433040159.88747,2.4840406264186803,-1.7524680116381801,2.63927921529614,23.3,58.4,18091575,118480.0,15.4890813193579,77.90771478742359,1.36699998378754
Malawi,Sub-Saharan Africa,Low income,3.97000002861023,2017,88.56696388429171,18.792165880297603,6303292264.18905,4.00003051653042,6.21230668061952,2.62361300448126,22.7,55.4,18622104,118480.0,17.287923840176802,65.3298707550812,13.39870023727415
Malaysia,East Asia & Pacific,Upper middle income,5.77,2015,44.5638788152099,18.5819944187074,296636282166.176,5.09151572079188,32.7836631958381,4.8063235667256,4.0,7.6,30723155,330345.0,14.280461246442599,133.459702221727,3.0999999046325697
Malaysia,East Asia & Pacific,Upper middle income,6.005,2016,44.2955285376256,17.0181709792473,296752886724.682,4.22341019438007,32.586879173368395,4.41890333725887,4.1,7.7,31187265,330345.0,13.7563240239801,128.824389530633,3.4400000572204603
Malaysia,East Asia & Pacific,Upper middle income,6.08400011062622,2017,44.1052079535532,18.3980901104732,314710259510.743,5.89700929269976,32.500258611772,6.02502436417367,4.3,7.9,31624264,330345.0,14.8139001313996,135.837458806839,3.41000008583069
Namibia,Sub-Saharan Africa,Upper middle income,4.574,2016,67.8023735956767,33.648218943382695,11281259987.2185,0.6416495612884461,2.71739584354681,5.598291344677969,17.8,45.2,2479713,824290.0,28.6042900160986,103.28251670350299,23.3518009185791
Namibia,Sub-Saharan Africa,Upper middle income,4.57399988174438,2017,67.35748523283671,24.51033082104075,13253698014.7075,-0.9478410046131529,6.87631117477152,1.32703220082755,17.5,44.2,2533794,824290.0,20.340555997799598,84.12907382258359,17.039399623870878
Niger,Sub-Saharan Africa,Low income,3.845,2015,111.61563080436399,16.095473640154356,7217667780.59665,4.337072370385471,16.1356802683799,1.7527647577007,27.4,93.5,19896965,1267000.0,15.968009034510498,59.1238605074889,5.029224991798399
Niger,Sub-Saharan Africa,Low income,3.856,2016,111.778738663356,16.8631950311951,7528285443.607691,4.92593093257608,17.5376823824352,5.8808236937549605,26.6,88.7,20672987,1267000.0,15.794756252944413,48.706386584922,1.36699998378754
Niger,Sub-Saharan Africa,Low income,4.02799987792969,2017,111.647780912374,17.381392803189584,8119710126.3489,4.89343669134247,17.3532432804875,5.88681455272599,26.0,84.5,21477348,1267000.0,17.717523008111915,49.5874837091304,13.39870023727415
Nigeria,Sub-Saharan Africa,Lower middle income,5.268,2015,88.1508574027226,26.0469261298067,494583180777.234,2.65269329551248,14.2714627424499,-1.4601424906387201,34.2,107.5,181181744,923770.0,21.1512856950324,21.4469296745955,4.31099987030029
Nigeria,Sub-Saharan Africa,Lower middle income,4.875,2016,88.09193794768309,21.077197244618002,404649527537.71295,-1.61686895000074,13.0804366618964,-4.31763556852557,33.5,103.8,185989640,923770.0,13.489384413798817,20.7225188807245,4.739756402296899
Nigeria,Sub-Saharan Africa,Lower middle income,5.07399988174438,2017,87.76650480439821,28.9841078178669,375745486520.656,0.805886619557555,15.469852852760699,-0.211601998825344,32.9,100.2,190886311,923770.0,23.236696233425494,26.347599000910396,14.07290382738466
Nicaragua,Latin America & Caribbean,Lower middle income,5.8279999999999985,2015,54.1297774380849,16.1084678928857,12611087031.4931,4.768608794197929,14.332480996849801,1.12180386446461,7.6,18.5,6082035,130370.0,15.769600508703899,99.47286260222059,3.8858333428700766
Nicaragua,Latin America & Caribbean,Lower middle income,5.992000000000001,2016,53.2675529539365,16.5203151004306,13184989877.5664,4.65875919160213,13.819752898159699,2.82306189826478,7.3,17.9,6149928,130370.0,16.291223189954902,95.095130525147,4.047500054041543
Nicaragua,Latin America & Caribbean,Lower middle income,6.07100009918213,2017,52.620247478454296,16.481334437158402,13814261535.5434,4.8610949762172,14.7896137626754,5.1543118582579,7.1,17.2,6217581,130370.0,16.5399202448837,96.65088372938791,3.8886000315348332
Netherlands,Europe & Central Asia,High income,7.377999999999999,2015,53.0826273110589,40.293829750811,757999453314.269,2.260757029476,30.4788743110393,1.2043408596835101,2.6,4.0,16939923,41540.0,21.4531418948083,156.296738492692,6.872000217437741
Netherlands,Europe & Central Asia,High income,7.338999999999999,2016,53.7508882493604,39.03131186480721,777227541581.307,2.20994151591842,31.063800717578395,3.0214744324367593,2.4,4.0,17030314,41540.0,22.176616508288003,153.88882800747498,6.00629997253418
Netherlands,Europe & Central Asia,High income,7.3769998550415,2017,54.3022350374722,17.4107840488182,826200282501.1271,3.16221229332892,31.839496541038297,4.36280144446744,2.3,3.9,17132854,41540.0,10.494625561838,161.246535582568,4.838600158691411
Norway,Europe & Central Asia,High income,7.522,2015,52.1267606253032,38.1374522307701,386663139402.70703,1.97009778573734,33.1971613628229,-4.66714394131606,1.6,2.7,5190239,625217.109375,22.089364218649997,69.8096542912451,4.29589986801147
Norway,Europe & Central Asia,High income,7.497999999999998,2016,52.4838216809139,39.6162759958833,371075238095.238,1.09146507169045,30.1813070895647,-4.2248633198886,1.5,2.6,5234519,625217.109375,21.993839010956602,67.4098308904111,4.67889976501465
Norway,Europe & Central Asia,High income,7.537000179290769,2017,52.8939944026141,17.4107840488182,398831956477.937,1.91874591198309,31.189555638745603,0.31186326889094607,1.5,2.6,5282223,625217.109375,10.494625561838,68.5243277897427,4.16209983825684
Nepal,South Asia,Low income,4.5139999999999985,2015,61.371229745804,15.9172925260661,21410840908.5198,3.3229054393755697,9.20608358008082,0.37449452230191604,22.6,36.6,28656282,147180.0,16.7097622388009,53.0952668109502,3.561966737111413
Nepal,South Asia,Low income,4.793,2016,59.5400829804346,16.468816125899902,21185922407.5922,0.5886784988225171,4.06734093271474,-7.99871272401734,21.6,35.0,28982771,147180.0,18.687451812873302,48.751444325811605,4.359999895095825
Nepal,South Asia,Low income,4.961999893188481,2017,57.983638058570996,19.6111000853768,24880266905.4961,7.905741610308059,11.948276033079699,9.69518696801693,20.7,33.7,29304998,147180.0,20.9522729975942,51.983428752184295,4.276149988174435
New Zealand,East Asia & Pacific,High income,7.286,2015,52.9473235799199,31.8665947936974,177620948761.31,4.43429494402392,24.1421414661725,2.42008326433032,3.1,5.6,4595700,267710.0,27.4055317579212,54.3901941076701,5.36520004272461
New Zealand,East Asia & Pacific,High income,7.334,2016,53.4221681451946,30.8410627175451,189285950470.754,3.4714568346147,24.7890877262664,2.24387215637725,3.0,5.4,4693200,267710.0,27.185440553295198,51.32284472296389,5.09999990463257
New Zealand,East Asia & Pacific,High income,7.31400012969971,2017,54.0535998167,29.992290341003297,205852838254.712,3.0286570425072497,39.06923938203725,4.13594413248059,3.0,5.3,4793900,267710.0,27.329164376216397,182.16054725354616,4.7020001411438
Oman,Middle East & North Africa,High income,6.853,2015,32.426924620761,32.68499282959282,68905071521.4564,4.73895582329318,34.388918245640504,4.69596805623983,5.0,11.2,4199810,309500.0,12.620899873399136,108.89635389144699,3.7184200108051306
Pakistan,South Asia,Lower middle income,5.194,2015,65.3008678001468,15.307387950062889,270556126820.064,4.73114747532901,9.26118122122266,3.8848882495553303,46.3,79.5,189380513,796100.0,11.548123829004036,27.6546730166962,3.5659000873565696
Pakistan,South Asia,Lower middle income,5.1320000000000014,2016,64.9711695440283,14.280536487968101,278654637737.69,5.526735844744481,8.67134693163861,3.6858437377077697,45.2,77.1,193203476,796100.0,11.393365284155308,25.306231510075804,4.359999895095825
Pakistan,South Asia,Lower middle income,5.26900005340576,2017,64.671495937273,16.5626994453509,304951818494.06604,5.7006212410121,6.77711507477018,5.816775291701901,44.2,74.9,197015955,796100.0,12.541425652015601,25.7881318202738,4.276149988174435
Panama,Latin America & Caribbean,High income,6.7860000000000005,2015,54.8368561156916,28.88449194728212,54091713775.5634,5.7326902602603305,38.1891955172551,3.44172201196469,9.5,17.2,3969249,75420.0,18.8658974388374,99.9366829033362,3.0018000602722203
Panama,Latin America & Caribbean,High income,6.7010000000000005,2016,54.7184276714605,28.977490502390832,57957594212.2216,4.96646184067421,37.5983937324568,1.08802189904694,9.2,16.7,4034119,75420.0,17.760750409642334,87.27795378659859,3.31459999084473
Panama,Latin America & Caribbean,High income,6.4520001411438,2017,54.574182341241,23.4688313600561,62283756584.4322,5.32120137458911,38.6597221996799,2.30942166060835,8.9,16.1,4098587,75420.0,14.254336876182851,87.5667711078786,3.8998000621795694
Peru,Latin America & Caribbean,Upper middle income,5.824,2015,53.188075645247494,20.914022866631104,189926516769.25,3.25136962848826,21.656674415759202,-0.897146924491366,8.0,16.2,31376671,1285220.0,14.9101529795257,45.133944662881404,6.57748325665792
Peru,Latin America & Caribbean,Upper middle income,5.7429999999999986,2016,52.991005196539604,19.5126220606613,191639655121.33,3.9513091924314905,21.724234426865696,-0.5521389774206539,7.6,15.5,31773839,1285220.0,13.8170890083791,45.2547375321388,7.526500020708353
Peru,Latin America & Caribbean,Upper middle income,5.71500015258789,2017,52.757019605176204,20.2815237181901,211389272242.15698,2.5282282264319504,22.591643127509,-0.24675754566519,7.3,15.0,32165485,1285220.0,13.160593490575799,46.86707956307839,7.20705011487007
Philippines,East Asia & Pacific,Lower middle income,5.073,2015,58.2305849046134,14.106081504679501,292774099013.687,6.066548904721,15.315788591621699,5.66898565200194,14.1,29.1,101716359,300000.0,13.627603779714802,62.690008771982,2.999775022268296
Philippines,East Asia & Pacific,Lower middle income,5.279,2016,57.858807853211296,14.0405095087689,304889079564.14197,6.875714822818299,15.1071640032932,7.00349968539737,13.9,28.6,103320222,300000.0,13.676778835660699,65.50657171964089,2.70779991149902
Philippines,East Asia & Pacific,Lower middle income,5.42999982833862,2017,57.525946611244706,14.259343504067399,313595208736.66,6.684517502766041,15.2039182159013,8.5546562467074,13.6,28.1,104918090,300000.0,14.239060527855198,71.8306516961153,2.5518000125885
Poland,Europe & Central Asia,High income,5.791,2015,43.8754806212978,34.2963461807958,476970902628.57794,3.8389475436888496,23.4681586539638,6.95356796805058,3.0,4.9,37986412,312680.0,15.618987136225199,96.0094604243733,7.500999927520749
Poland,Europe & Central Asia,High income,5.835,2016,44.909394625885,34.8269206796797,471992087443.889,3.06260036695409,23.623242448600603,4.49358084484142,3.0,4.8,37970087,312680.0,16.1817773460168,100.35269236886299,6.160799980163571
Poland,Europe & Central Asia,High income,5.97300004959106,2017,46.1567101609397,17.4107840488182,526465839002.568,4.805745842037919,23.7265125727186,6.11442963197383,3.0,4.7,37975841,312680.0,10.494625561838,104.55810702775,4.8874001502990705
Puerto Rico,Latin America & Caribbean,High income,7.039,2016,49.5187469028755,28.977490502390832,103960800000.0,-1.3269279197256898,32.5368792852691,-2.25760924727859,8.52,14.16,3406520,8870.0,17.760750409642334,110.788045563328,11.8000001907349
Portugal,Europe & Central Asia,High income,5.102,2015,53.41070460584189,43.7758701159115,199420256049.689,1.82206682618138,16.4054624588691,2.9821718213328396,2.2,3.7,10358076,92225.595703125,22.860706113136303,80.2229566172975,12.4443998336792
Portugal,Europe & Central Asia,High income,5.122999999999998,2016,53.8024711586442,41.4252105801516,205184480409.024,1.6194146325510002,16.6022343862829,1.3548528288142698,2.1,3.7,10325452,92225.595703125,22.530942217434102,79.1371566790163,11.066200256347699
Portugal,Europe & Central Asia,High income,5.19500017166138,2017,54.1710137972909,17.4107840488182,217571083045.99,2.6798271030685,17.3531738814684,4.107528861566379,2.1,3.7,10293718,92225.595703125,10.494625561838,85.1965871097903,8.86699962615967
Paraguay,Latin America & Caribbean,Upper middle income,5.877999999999999,2015,56.6275454763784,16.1906427761234,36164068797.2511,3.08037400793089,23.459561864886602,5.20857043331422,11.8,22.4,6639119,406751.9921875,9.749454782811151,65.638322694197,6.57748325665792
Paraguay,Latin America & Caribbean,Upper middle income,5.5379999999999985,2016,56.04480612697821,15.4367001508115,36054281572.3981,4.31290497002365,25.4846945860342,4.57477453721174,11.4,21.6,6725308,406751.9921875,9.56841422140426,65.7761402920682,7.526500020708353
Paraguay,Latin America & Caribbean,Upper middle income,5.493000030517581,2017,55.707858069023295,15.5201079615259,39667400816.2126,5.2105330813104995,25.016697359979897,8.37838484474125,11.1,21.0,6811297,406751.9921875,9.887940294674301,66.095185874018,4.61460018157959
Qatar,Middle East & North Africa,High income,6.6110000000000015,2015,17.5310577392145,32.68499282959282,161739835164.835,3.65751026057268,57.4824241209513,4.39860576422848,4.0,8.1,2481539,11610.0,12.620899873399136,93.7076739370818,0.159999996423721
Qatar,Middle East & North Africa,High income,6.375,2016,17.744053471790103,25.7251872210295,151732142857.143,2.13131091589808,54.749096966350095,0.445994767659144,3.9,7.8,2569804,11610.0,16.557453937565345,89.5476231430097,0.14000000059604598
Qatar,Middle East & North Africa,High income,6.375,2017,17.9025565699398,4.0986390395129595,166928571428.57098,1.57985025330348,58.388301899213296,1.00089299002828,3.8,7.6,2639211,11610.0,0.066983605823316,88.2994305651559,0.14000000059604598
Romania,Europe & Central Asia,Upper middle income,5.124,2015,47.964954324627506,32.6346451623225,177893451831.14102,3.87150547439093,24.506790601803697,4.483758843472629,4.3,9.2,19815481,238400.0,18.8780526413728,82.6575055031815,6.8118000030517605
Romania,Europe & Central Asia,Upper middle income,5.528,2016,48.6544403675359,31.174273207069,188494136775.719,4.80081006663333,22.4065962704117,6.38022980581694,4.0,8.5,19702332,238400.0,16.7475194586474,83.29794961780621,5.90140008926392
Romania,Europe & Central Asia,Upper middle income,5.824999809265139,2017,49.5084318496255,25.47321094749868,211883923504.01,7.25998617589867,22.3118567590696,9.067163657216382,3.7,7.8,19586539,238400.0,16.226927540422203,84.982360879678,4.92689990997314
Rwanda,Sub-Saharan Africa,Low income,3.465,2015,77.3344314360311,17.450413111682998,8277613193.576309,8.867977374439018,2.37733105471841,8.37256095288961,17.5,42.0,11629553,26340.0,13.7000979048059,52.548269063110894,5.029224991798399
Rwanda,Sub-Saharan Africa,Low income,3.515,2016,76.5434337293355,18.937932653664802,8475681532.52169,5.981314912965961,7.69815719551898,6.63465285259126,16.9,39.8,11917508,26340.0,14.789647887672901,48.024538954181004,1.36699998378754
Rwanda,Sub-Saharan Africa,Low income,3.47099995613098,2017,75.782796264337,17.381392803189584,9135454442.14013,6.05783131918818,8.850879408941779,6.46582762808595,16.4,37.9,12208407,26340.0,17.717523008111915,51.012945722116896,17.357400894165
Saudi Arabia,Middle East & North Africa,High income,6.4110000000000005,2015,40.947957224229896,32.68499282959282,654269902880.0,4.10640887013658,29.6948288565298,6.59123616453621,4.5,8.4,31557144,2149690.0,12.620899873399136,72.07499600255291,5.59000015258789
Saudi Arabia,Middle East & North Africa,High income,6.379,2016,40.2495097563782,25.7251872210295,644935541440.0,1.67064234738177,31.3589804610702,3.1984131767387,4.1,7.9,32275687,2149690.0,16.557453937565345,61.8620168524936,5.650000095367429
Saudi Arabia,Middle East & North Africa,High income,6.343999862670901,2017,39.78223428433979,4.0986390395129595,686738400000.0,-0.856610239442787,34.20132032809,1.29713267118416,3.9,7.4,32938213,2149690.0,0.066983605823316,63.4036289024564,5.889999866485599
Sudan,Sub-Saharan Africa,Lower middle income,4.55,2015,81.63095351614041,26.0469261298067,97156119150.0,4.906045174528151,20.7096502783685,5.507907531893413,30.6,67.1,38647803,659811.25,21.1512856950324,19.1008041102885,5.558599948883055
Sudan,Sub-Saharan Africa,Lower middle income,4.1389999999999985,2016,80.7197296447761,21.077197244618002,95584380032.2061,4.70000004201418,20.0000336939144,4.142159387197157,30.1,65.2,39578828,749732.8571428572,13.489384413798817,22.3559290338775,4.739756402296899
Sudan,Sub-Saharan Africa,Lower middle income,4.138999938964839,2017,79.7607927664487,28.9841078178669,117487857142.857,4.2830710040181295,20.865986150544398,2.3303244124747238,29.5,63.2,40533330,659811.25,23.236696233425494,21.5071466352146,14.07290382738466
Senegal,Sub-Saharan Africa,Low income,3.904,2015,85.3742309540805,18.6140718473441,17767620058.8554,6.36704365066983,13.077360079553499,6.10777945764802,21.8,49.8,14976994,196710.0,15.835465018656098,58.11033767420171,6.757400035858151
Senegal,Sub-Saharan Africa,Low income,4.2189999999999985,2016,85.1650619907593,19.291790786834397,18973894458.795,6.2284498962242605,14.141627802082802,6.231412473841231,21.1,47.5,15411614,196710.0,15.896196622334001,54.256384049486,1.36699998378754
Senegal,Sub-Saharan Africa,Low income,4.53499984741211,2017,84.80830933728942,18.053510001515104,21070225734.7861,7.153786941674481,14.874609903776099,3.36148054571235,20.5,45.4,15850567,196710.0,15.0429637314584,57.1358464829809,13.39870023727415
Singapore,East Asia & Pacific,High income,6.797999999999999,2015,37.3419885620364,16.1301024508603,304097759674.134,2.24105796825458,52.932569767619896,-5.12767440847097,1.0,2.7,5535002,719.0000152587891,13.308565764497,329.047899699957,3.7899999618530296
Singapore,East Asia & Pacific,High income,6.739,2016,37.9844314563033,14.876283254675698,309763879840.753,2.39702145797342,53.310964091127005,3.7005247505425296,1.0,2.8,5607283,719.0000152587891,13.708262154431901,310.256116061455,4.07999992370605
Singapore,East Asia & Pacific,High income,6.57200002670288,2017,38.7025764596849,15.1601836419184,323907234412.34,3.61854233591816,53.502353652661,10.0713639144408,1.1,2.8,5612253,719.0000152587891,14.8261084077548,322.428124444564,4.365266720453897
Sierra Leone,Sub-Saharan Africa,Low income,4.507,2015,82.59896188673001,16.095473640154356,4218723875.1379,-20.598770715403198,-13.3344367406002,0.30127523201004197,35.4,122.2,7237025,72300.0,15.968009034510498,66.8026117984293,5.029224991798399
Sierra Leone,Sub-Saharan Africa,Low income,4.635,2016,81.62108616736559,16.8631950311951,3556036534.5692296,6.05547402877262,-14.5434639104123,4.5804786789967995,34.4,115.9,7396190,72300.0,15.794756252944413,79.4160025693785,1.36699998378754
Sierra Leone,Sub-Saharan Africa,Low income,4.70900011062622,2017,80.5991268299876,17.381392803189584,3775047333.92116,4.21118264884808,-3.4895008665687,5.01161941192798,33.5,110.5,7557212,72300.0,17.717523008111915,74.08529382581571,13.39870023727415
El Salvador,Latin America & Caribbean,Lower middle income,6.13,2015,56.83549222540461,23.0307713873765,23166030400.0,2.37762910510367,-2.4913184953776097,3.31118222985187,7.6,15.5,6312478,21040.0,16.9495352795099,76.1186085640292,3.99990010261536
El Salvador,Latin America & Caribbean,Lower middle income,6.068,2016,55.967576005260604,23.4788824866029,23912227500.0,2.58057746976483,-1.12341060656102,1.3063353955490602,7.3,15.0,6344722,21040.0,17.557412397109402,71.96000456251929,4.41830015182495
El Salvador,Latin America & Caribbean,Lower middle income,6.0029997825622585,2017,55.4010794995473,25.018010326671,24805439600.0,2.32259725458042,-0.38278055753543705,3.44717653165847,7.1,14.5,6377853,21040.0,17.8781077136404,72.5479180784202,4.38500022888184
Somalia,Sub-Saharan Africa,Low income,5.44,2016,97.04924250660801,16.8631950311951,6761998533.93861,3.0537172585284003,-37.3410231766974,4.196214660147098,39.1,131.5,14317996,637660.0,15.794756252944413,76.9594793541756,1.36699998378754
Somalia,Sub-Saharan Africa,Low income,5.151000022888179,2017,96.7092859447382,17.381392803189584,7052000000.0,4.850005387989213,-35.495972979855,4.844105551947328,38.5,127.2,14742523,637660.0,17.717523008111915,80.7788594213689,13.39870023727415
